links,categories,context
https://service-public.bj/public/services/service/PS01269,Agence de Promotion des Investissements et des Exportations,"Ré-immatriculation d'une entreprise
Vous permet d'harmoniser les registres aux nouveaux formats existant dans la base des entreprises. Il s'agit généralement des registres ne se trouvant pas sous la nomenclature : Code pays/Code ville/Deux derniers chiffres de l'année de création RCCM _ Référence forme juridique _ Numéro registre ( Exemple : n° 256978, RB/COT/01 A 2315, RB/ABOMEY /05 B 0036, RB/ PARAKOU 99 A 326 etc.)
Durée estimée:
3H ouvrable
Coût de service:
Etablissement : 5.000 FCFA Société : 5.000 FCFA
Site Internet:
https://monentreprise.bj
Qui peut faire la demande?
Tout citoyen
Institution en charge du service:
Agence de Promotion des Investissements et des Exportations
Institution compétente:
Agence de Promotion des Investissements et des Exportations
Localisation, heures de service:
Immeuble APIEX-ANAEPMR Lot 368, Face Hall des Arts 01 BP 5160 Cotonou - Bénin Tél: + 229 21 31 86 50, + 229 21 31 86 72 , + 229 21 31 07 04 Email: contact@apiex.bj, Lundi au Vendredi Matinée : 08h00mn à 12h30mn Après-midi : 14h00mn à 17h30mn
Faire une demande Liste des pièces pour Etablissement
Extrait d'immatriculation RCCM
Carte nationale d'identité ou Passeport
Déclaration sur l'honneur
Liste des pièces pour la Société
Extrait d'immatriculation RCCM
Statuts de la société
IFU de la société
Carte nationale d'identité ou Passeport du ou des gérants
Déclaration sur l'honneur de non condamnation du gérant ou des gérants"
https://service-public.bj/public/services/service/PS01406,Agence des Systèmes d’Information et du Numérique,"Envoi de courrier à l'administration béninoise
Ce service permet d'envoyer un courrier à l'administration Béninoise et de suivre son statut.
Qui peut faire la demande?
Tout citoyen béninois, tout étranger résidant ou ayant résidé au Bénin
Institution en charge du service:
Agence des Systèmes d’Information et du Numérique
Institution compétente:
Agence des Systèmes d’Information et du Numérique
Localisation, heures de service:
Avenue Steinmetz Rue 108 quartier 1320 Tokpa Hoho lot 35 B 4ème et 5ème étage de Immeuble KOUGBLENOU, Cotonou_Bénin
01 BP 8088 Cotonou Tél : +229 21 31 10 13 e-mail : asin.support@asin.bj, Lundi au Vendredi Matinée : 08h00mn à 12h30mn Soirée : 14h00mn à 17h30mn"
https://service-public.bj/public/services/service/PS00695,Agence pour la Gestion de la Logistique des Officiels,"Autorisation de prestation (HADJ)
Inactif
Délivrance annuelle d’une autorisation de prestations d’assistance pour le HADJ aux sociétés privées agréées
Qui peut faire la demande?
Les sociétés agréées ayant réuni une clientèle comptant au moins deux cent (200) pèlerins.
Institution en charge du service:
Agence pour la Gestion de la Logistique des Officiels
Institution compétente:
Agence pour la Gestion de la Logistique des Officiels
Législation:
Décret N°2020-204 du 11 mars 2020 portant réglementation des prestations d'assistance aux pèlerins pour le pèlerinage à la Mecque (HADJ)
Arrêté interministériel N°004-c/MAEC/MEF/MISP/MIT/ MS/MTCA/DC/SGM/SP-HADJ-004SGG21 fixant le cahier de charges pour la fourniture des services d’assistance aux pèlerins à la Mecque
Localisation, heures de service:
Rue 12164, Lot 20, Villa 778, Les Cocotiers, Cotonou, Bénin Adresse postale: 10 BP 17 Mail: aglo.contact@presidence.bj Tél: +229 21303219 /66590303, Lundi au Vendredi Matinée : 08h00mn - 12h30mn Soirée : 14h00mn - 17h30mn"
https://service-public.bj/public/services/service/PS00694,Agence pour la Gestion de la Logistique des Officiels,"Inscription au pèlerinage (HADJ)
Coordonner, superviser et suivre l'inscription des pèlerins dans le cadre du pèlerinage à la Mecque.
Durée estimée:
Les documents doivent être mis à disposition dans les cinq (05) jours suivant la date limite de versement fixée dans l'acte de lancement du Hadj publié par le Ministre chargé des Affaires Etrangères
Coût de service:
3 400 000 FCFA / pèlerin
Site Internet:
https://ehadj.service-public.bj/
Démarches pour l'usager:
Dans les cinq (05) jours suivant la date limite de versement fixée dans l'acte de lancement du Hadj publié par le Ministre chargé des Affaires Etrangères, chaque société agréée ayant effectuée le paiement des frais de participation des pèlerins adresse au Directeur Général de l'Agence pour la Gestion de la Logistique des Officiels, les documents suivants: - Un titre de voyage en cours de validité - Trois (03) photos d'identité sur fond blanc - Un certificat médical attestant que le pèlerin est dans un état d'aptitude physique lui permettant d'effectuer le voyage à la Mecque - Une carte de séjour ou une carte consulaire pour les béninois de la diaspora - Une copie du récépissé du versement du montant total couvrant les frais de prestations d'assistance, sur la base du montant arrêté par le Comité d'Orientation et de Supervision
Qui peut faire la demande?
Tout citoyen
Institution en charge du service:
Agence pour la Gestion de la Logistique des Officiels
Institution compétente:
Agence pour la Gestion de la Logistique des Officiels
Législation:
Décret N°2020-204 du 11 mars 2020 portant réglementation des prestations d'assistance aux pèlerins pour le pèlerinage à la Mecque (HADJ)
Arrêté interministériel N°004-c/MAEC/MEF/MISP/MIT/ MS/MTCA/DC/SGM/SP-HADJ-004SGG21 fixant le cahier de charges pour la fourniture des services d’assistance aux pèlerins à la Mecque
Localisation, heures de service:
Rue 12164, Lot 20, Villa 778, Les Cocotiers, Cotonou, Bénin Adresse postale: 10 BP 17 Mail: aglo.contact@presidence.bj Tél: +229 21303219 /66590303, Lundi au Vendredi Matinée : 08h00mn - 12h30mn Soirée : 14h00mn - 17h30mn
Faire une demande - Un titre de voyage en cours de validité - Trois (03) photos d'identité sur fond blanc - Un certificat médical attestant que le pèlerin est dans un état d'aptitude physique lui permettant d'effectuer le voyage à la Mecque - Une carte de séjour ou une carte consulaire pour les béninois de la diaspora - Une copie du récépissé du versement du montant total couvrant les frais de prestations d'assistance, sur la base du montant arrêté par le Comité d'Orientation et de Supervision"
https://service-public.bj/public/services/service/PS00952,Autorité de Régulation des Communications Électroniques et de la Poste,"Agrément de cabinet de contrôle
Conformément à la décision N° 2022/026/ARCEP/PT/SE/DJPC/DCT/DAR/GU fixant les conditions d'agrément des cabinets de contrôle, la procédure de contrôle de conformité des installations radioélectriques et la délivrance des Certificats de Conformité Electromagnétique en République du Bénin, l'ARCEP BENIN est habilité à recevoir et à traiter les demandes d'agrément des cabinets de contrôle.
Coût de service:
3 000 000 FCFA
Site Internet:
https://e-services.arcep.bj/dossier/agrement-cabinet-controle/demande
Démarches pour l'usager:
Pour déposer un dossier de demande d'agrément d’un cabinet de contrôle, le requérant doit remplir le formulaire ci-dessous. Les éléments suivant sont requis à cet effet:
Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires
La preuve de paiement des frais d'agrément qui s’élèvent à 3.000.000 FCFA à raison de 500.000 FCFA pour les frais d'étude de dossier et 2.500.000 FCFA pour pour les frais d'autorisation, payable selon les moyens indiqués ici
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
décision N° 2022/026/ARCEP/PT/SE/DJPC/DCT/DAR/GU
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Pour déposer un dossier de demande d'agrément d’un cabinet de contrôle, le requérant doit remplir le formulaire ci-dessous.
une copie du registre de commerce. Cette pièce n'est pas requise dans le cas des associations à but non lucratif et des Administrations et Etablissements publics ;
la copie de la pièce d’identité du représentant légal de votre société ;
Liste des membres du personnel technique qualifié du cabinet ;
CV signés des membres du personnel ;
La copie légalisée des certificats ou diplômes ;
Les références des missions similaires déjà réalisées (Attestation à fournir) ;
La liste de tous les équipements et outils de contrôle ;
Documentation technique détaillés de l’ensemble des équipements ou outils ;
Tout document attestant la qualification des membres du personnel pour la réalisation des missions."
https://service-public.bj/public/services/service/PS00301,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation d'exploitation de réseau filaire ou optique
Conformément aux dispositions de l'arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications,l'ARCEP BENIN octroie des autorisations d'installation de réseau indépendant de télécommunications filaire ou optique.
Site Internet:
https://e-services.arcep.bj/dossier/reseau/filaire/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
l'architecture complète du réseau comprenant:
les noms et coordonnées géographiques des autres sites de l’itinéraire et la longueur du câble entre les sites
les caractéristiques (interfaces de raccordement) des équipements d’extrémité (fournir les fiches techniques)
les caractéristiques des points de présence tenant compte de la capacité à héberger d’autres opérateurs dans le respect du principe de l’accès ouvert
les caractéristiques détaillées du Génie Civil le long du parcours
la carte du réseau indiquant le parcours
l'évaluation des besoins de capacité sur deux ans
le calendrier de déploiement du réseau
La preuve de paiement des frais de dossier qui s’élèvent à 5.000.000 F CFA payable selon les moyens indiqués ici."
https://service-public.bj/public/services/service/PS00305,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation d'établissement de Réseau RMU ou 3RP
Conformément aux dispositions de l'arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications,l'ARCEP BENIN octroie des autorisations d'installation de réseau indépendant de télécommunications de type RMU ou 3RP.
Coût de service:
100 000 FCFA par station
Site Internet:
https://e-services.arcep.bj/dossier/reseau/rmu3rp/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
l’architecture du réseau
la documentation technique complète des équipements et antennes à exploiter sur votre réseau ainsi que les certificats d’agréments relatifs auxdits équipements
le Certificat d'agrément des équipements radioélectriques installés
la preuve du paiement des frais d’étude de demande dont le montant est fixé à 100 000 FCFA par station"
https://service-public.bj/public/services/service/PS00302,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation d'établissement de Réseau VSAT SNG
Conformément aux dispositions de l'arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications,l'ARCEP BENIN octroie des autorisations d'installations de réseau indépendant de télécommunication par satellite (VSAT/SNG).
Coût de service:
1 000 000 FCFA par station (émission/réception)
Site Internet:
https://e-services.arcep.bj/dossier/reseau/vsat/sng/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
l’architecture du réseau
la documentation technique complète des équipements et antennes à exploiter sur votre réseau ainsi que les certificats d’agréments relatifs auxdits équipements
le diagramme de rayonnement des antennes
la preuve du paiement des frais d’étude de demande dont le montant est fixé à 1.000.000 FCFA par station (émission/réception)"
https://service-public.bj/public/services/service/PS00303,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation d'établissement de Réseau fixe ou mobile (inf à 1GHz)
Conformément aux dispositions de l'arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications,l'ARCEP BENIN octroie des autorisations d'installations de réseau indépendant de télécommunications privé mobile ou fixe inférieur à 1GHz (PMR - Amateur - Mobile maritime).
Coût de service:
50 000 FCFA
Site Internet:
https://e-services.arcep.bj/dossier/reseau/pmr/inf1g/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
l’architecture du réseau
la documentation technique complète des équipements et antennes à exploiter sur votre réseau ainsi que les certificats d’agréments relatifs aux équipements
si l'installateur est interne, les justificatifs de ses compétences et de son appartenance à la société
le diagramme de rayonnement des antennes (si directives)
la preuve du paiement des frais d’étude de dossier dont le montant est fixé à 50 000 FCFA par station (sauf les stations mobiles)"
https://service-public.bj/public/services/service/PS00304,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation d'établissement de réseau fixe (sup à 1 GHz)
Conformément aux dispositions de l'arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications,l'ARCEP BENIN octroie des autorisations d'installations de réseau indépendant de télécommunications supérieur à 1GHz (FH - BLR - RLR).
Coût de service:
250 000 FCFA par bond (FH) et par station (BLR et RLR)
Site Internet:
https://e-services.arcep.bj/dossier/reseau/fixe/sup1g/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
l’architecture du réseau
la documentation technique complète des équipements et antennes à exploiter sur votre réseau ainsi que les certificats d’agréments relatifs aux équipements
si l'installateur est interne, les justificatifs de ses compétences et de son appartenance à la société
le diagramme de rayonnement des antennes (si directives)
la preuve du paiement des frais d’étude de dossier dont le montant est fixé à 250.000 FCFA par bond (FH) et par station (BLR et RLR)"
https://service-public.bj/public/services/service/PS00307,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation d'établissement de station aéronautique
Conformément aux dispositions de l'arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications,l'ARCEP BENIN octroie des autorisations d'installation de station aéronautique.
Coût de service:
50 000 FCFA par station
Site Internet:
https://e-services.arcep.bj/dossier/service/mobile/aeronautique/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
l’architecture du réseau
la documentation technique complète des équipements et antennes à exploiter sur votre réseau ainsi que les certificats d’agréments relatifs auxdits équipements
le diagramme de rayonnement des antennes
le Certificat d'agrément des équipements radioélectriques installés
la preuve du paiement des frais d’étude de demande dont le montant est fixé à 50 000 FCFA par station"
https://service-public.bj/public/services/service/PS00306,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation d'établissement de station de radiolocalisation
Conformément aux dispositions de l'arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications,l'ARCEP BENIN octroie des autorisations d'installation de station de radiolocalisation.
Coût de service:
50 000 FCFA par station
Site Internet:
https://e-services.arcep.bj/dossier/station/radiolocalisation/new
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2008-043, portant conditions d'établissement et d'exploitation d'un réseau indépendant de télécommunications
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
la documentation technique complète des équipements à exploiter ainsi que les certificats d’agréments relatifs auxdits équipements
la preuve du paiement des frais d’étude de dossier dont le montant est fixé à 50 000 FCFA par station"
https://service-public.bj/public/services/service/PS00299,Autorité de Régulation des Communications Électroniques et de la Poste,"Autorisation de fourniture de services postaux
Conformément aux dispositions de l'arrêté 2016-052, fixant les principes applicables au régime de l'autorisation de fourniture de services postaux en République du Bénin, l'ARCEP BENIN octroie lesdites autorisations.
Coût de service:
100 000 F CFA (desserte nationale) et 200 000 F CFA (desserte internationale) 
Site Internet:
https://e-services.arcep.bj/dossier/offre/SP/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
Arrêté 2016-052, fixant les principes applicables au régime de l'autorisation de fourniture de services postaux en République du Bénin
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
la copie du Registre de Commerce et du Crédit Mobilier (RCCM)
la copie de la pièce d’identité du représentant légal de votre société
la copie du statut de votre société
les autorisations précédemment obtenues s'il y a lieu
le plan d'affaire (le template prescrit est à retrouver ici
la grille tarifaire
les états certifiés (pour une société déjà en activité)
La preuve de paiement des frais de dossier qui s’élèvent à 100.000 F CFA (desserte nationale) et 200 000 F CFA (desserte internationale)"
https://service-public.bj/public/services/service/PS00291,Autorité de Régulation des Communications Électroniques et de la Poste,"Demande d'agrément installateur
Le régime des agréments est organisé par les articles 212 à 219 de la loi n° 2017-20 portant code du numérique en République du Bénin. L’agrément garantit, dans une certaine mesure, la conformité des installateurs d'équipements de respecter certaines normes spécifiées. Ces normes, si elles sont respectées, permettent d’évoluer dans un environnement radioélectrique quasi exempt de brouillage, de s’assurer de la possibilité de connecter au réseau les équipements et de les faire fonctionner de bout en bout, de contribuer à une bonne utilisation du spectre radioélectrique.
Coût de service:
50 000 FCFA
Site Internet:
https://e-services.arcep.bj/dossier/agrement/installateur/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
loi n° 2017-20 portant code du numérique en République du Bénin
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
une copie du registre de commerce. Cette pièce n'est pas requise dans le cas des associations à but non lucratif et des Administrations et Etablissements publics
une copie de la pièce d'identité du déclarant ou, le cas échéant, de son représentant légal. Cette pièce n'est pas requise dans le cas des Administration et Etablissements publics
un document indiquant le capital social, sa répartition ainsi que l'identité des associés(les statuts)
une copie de l'attestation de non faillite
une documentation technique complète permettant de déterminer les capacités techniques des ressources humaines de l'entreprise:
la liste des membres du personnel technique disposant de diplôme ou qualification dans la spécialité choisie (CV signés + diplômes légalisés + pièces d'identité légalisées)
copie légalisée du (des) certificat(s) attestant la qualification des membres du personnel dans la spécialité choisie
référence des travaux déjà réalisés dans cette spécialité (A fournir si disponible)
autres agréments obtenus dans d'autres pays notamment ceux de la sous région(A fournir si disponible)
La preuve de paiement des frais de dossier qui s’élèvent à 50 000 F CFA payable selon les moyens indiqués"
https://service-public.bj/public/services/service/PS00290,Autorité de Régulation des Communications Électroniques et de la Poste,"Demande d'agrément équipement
Le régime des agréments est organisé par les articles 212 à 219 de la loi n° 2017-20 portant code du numérique en République du Bénin. L’agrément garantit, dans une certaine mesure, la conformité des installateurs d'équipements de respecter certaines normes spécifiées. Ces normes, si elles sont respectées, permettent d’évoluer dans un environnement radioélectrique quasi exempt de brouillage, de s’assurer de la possibilité de connecter au réseau les équipements et de les faire fonctionner de bout en bout, de contribuer à une bonne utilisation du spectre radioélectrique.
Coût de service:
50 000 FCFA
Site Internet:
https://e-services.arcep.bj/dossier/agrement/equipement/demande
Démarches pour l'usager:
déposer votre demande en ligne
payer en ligne les frais exigés pour le traitement de votre demande et de recevoir un reçu électronique en fin de transaction
disposer d’un aide-mémoire personnalisé précisant les documents à joindre à votre demande
consulter en ligne l’évolution du traitement de votre demande.
Institution en charge du service:
Autorité de Régulation des Communications Électroniques et de la Poste
Institution compétente:
Autorité de Régulation des Communications Électroniques et de la Poste
Législation:
loi n° 2017-20 portant code du numérique en République du Bénin
Localisation, heures de service:
Immeuble MAERSK HOUSE, Zone OCBN, Lot 531, Parcelle B, Lundi au Vendredi -Matinée : 08h00mn-12h30mn -Soirée : 14h00mn-17h30mn
Faire une demande Les informations du requérant
Les informations techniques de la déclaration
Les justificatifs nécessaires:
une copie du registre de commerce. Cette pièce n'est pas requise dans le cas des associations à but non lucratif et des Administrations et Etablissements publics
une documentation technique complète permettant de déterminer les interfaces de l'équipement, ainsi que toutes ses fonctionnalités
la déclaration de conformité de l'équipement et le certificat de conformité (si disponible)
les rapports de tests relatifs à la comptabilité électromagnétique, aux aspects télécommunication, à la sécurité électrique et à la santé
toutes autres pièces jugées utilent pour l'étude du dossier
La preuve de paiement des frais de dossier qui s’élèvent à 50.000 F CFA ; ici"
